ward_code,ward_name,Borough,Zone,mode_share,PTAL_bus2015,PTAL_LUL2015,PTAL_rail2015,PTAL_tram2015,PTAL_AI2015,speed_weekday_allday,speed_weekday_AM,speed_weekday_IN,change_weekday_allday,change_weekday_AM,change_weekday_IN,weekday_boardings_allday,weekend_boardings_ratio,alightings_boardings_ratio,2013_population,pop_0to15_perc,pop_16to64_perc,pop_65plus_perc,area_km,2013_pop_density,2014_med_house_price,2014_mean_income,2011_cars_own_density,2011_cars_per_household,2011_ethnic_white,2011_ethnic_mixed,2011_ethnic_asian,2011_ethnic_black
E05000058,Oakleigh,Barnet,Outer,0.055394088,6.527664932,0.342952144,1.349942232,0,8.220559308,23.5180375,21.14188566,22.93686786,-0.332523755,-0.791631116,-0.324847502,41067.33742,71.52742173,75.50666296,16253,19.12225705,63.63636364,17.24137931,3.31861,4897.532401,366000,49875.92624,2395.279952,1.287913156,71.34682828,4.300744478,13.98511044,4.854488402
E05000545,Nunhead,Southwark,Inner,0.206273536,8.774317949,0,5.688570577,0,14.46288853,16.11351534,15.22717507,15.83358965,-0.901839299,-0.906485491,-0.969074506,54054.50107,78.31977538,77.20243753,13745,20.0729927,71.16788321,8.759124088,1.3284,10347.03403,356250,34785.18222,2220.716652,0.519915404,44.08148418,7.486358676,5.929428883,38.66860677
E05009399,Notting Dale,Kensington and Chelsea,Inner,0.244138974,7.029153182,5.886110151,0,0,12.91526333,17.60550367,16.26030901,16.8263999,-0.244036966,-0.813094786,-0.39072124,6079.565952,87.83781296,54.61270365,8900,19.15022427,68.65590417,12.19387157,0.55688,15981.89915,495000,44519.07306,3766.549966,0.530210313,61.95928735,6.608548942,7.521282473,13.79217705
E05000186,Norwood Green,Ealing,Outer,0.198481785,3.50415954,0,0.491489937,0,3.995649477,18.64749251,17.81851116,18.02586549,-0.729765931,-0.810135601,-1.007164213,53227.11791,73.15190905,103.4936459,14136,20.35087719,68.42105263,11.22807018,3.79609,3723.831627,257500,30856.70055,1168.570819,1.063279003,21.79541596,3.791737408,52.30616865,15.13157895
E05000336,Northwood Hills,Hillingdon,Outer,0.009561281,2.553371802,1.776412044,0,0,4.329783846,22.46822712,19.81510111,21.1285557,-2.202886341,-2.355373,-2.497402942,3752.616249,50.97995488,181.929139,11925,18.90756303,63.44537815,18.06722689,3.32854,3582.651853,413500,53901.46102,1783.66491,1.269132108,64.80503145,3.798742138,23.9245283,3.035639413
E05000335,Northwood,Hillingdon,Outer,0.023217018,1.895063739,0.857223464,0,0,2.752287203,23.00728827,20.39431277,22.73368745,-0.740101338,-0.826610471,-0.577734079,6459.540102,52.64867897,99.84844737,10767,15.81395349,62.79069767,21.39534884,7.39794,1455.405153,470000,64462.06966,816.1731509,1.318916557,63.3881304,3.482864308,26.71124733,2.405498282
E05000096,Northwick Park,Brent,Outer,0.116625676,4.187785098,2.699438023,1.122448159,0,8.00967128,21.92361259,20.69179569,22.12786748,-0.771514225,-0.582966607,-0.700020448,19019.11162,65.98274234,187.2879405,13120,16.28787879,70.83333333,13.25757576,2.67991,4895.686795,470000,55137.05103,1932.527585,1.251268422,30.48780488,3.193597561,49.79420732,9.977134146
E05000276,Northumberland Park,Haringey,Outer,0.363488202,8.017994668,0,2.986595434,0,11.0045901,17.70008142,17.31197182,16.65775461,-0.371961636,-0.374484438,-0.277641301,58871.90549,83.6284643,88.10107469,14797,25.42372881,66.77966102,7.796610169,1.88802,7837.311045,252500,22154.88403,1349.03232,0.452880512,38.12935054,7.129823613,7.596134352,39.33905521
E05000080,Northumberland Heath,Bexley,Outer,0.059978891,3.897883639,0,0.098111382,0,3.995995021,22.99987689,21.46244472,21.74683242,-1.168968549,-1.31782345,-1.064922578,5847.619824,56.64631188,80.21281397,10697,20,63.72093023,16.27906977,1.75282,6102.737303,250000,38610.50097,2958.660901,1.289087745,84.67794709,2.094045059,7.086098906,4.786388707
E05000185,Northolt West End,Ealing,Outer,0.174277595,4.060662036,0,0,0,4.060662036,20.27739131,18.47584206,21.67721425,-0.944558777,-0.729849574,-0.544638881,53128.94524,70.15962476,60.14699343,15134,25.49019608,64.37908497,10.13071895,3.54536,4268.677934,226111,29557.23864,1436.525487,0.905905372,44.87908022,5.451301705,24.49451566,19.34055768
E05000184,Northolt Mandeville,Ealing,Outer,0.256116596,5.19230823,3.031010556,0.20976213,0,8.433080916,20.18617661,18.05087357,20.59084423,-0.863605013,-0.334486242,-1.411465326,56219.89296,72.6015339,142.6155553,15242,23.45276873,64.82084691,11.72638436,2.75664,5529.194962,300000,33645.02278,1914.649718,0.947406211,48.15640992,4.290775489,26.9190395,15.38512006
E05000182,Northfield,Ealing,Outer,0.181593637,5.089315568,4.901942738,0.050745933,0,10.04200424,18.43385933,16.20604747,18.50130105,-0.422100581,-0.77288122,-0.627594272,14358.28964,66.46535595,182.9449408,13615,19.34306569,69.34306569,11.31386861,1.54011,8840.277643,615000,69011.97611,3139.386148,0.919901065,76.26147631,4.634594198,11.99412413,4.230627984
E05000619,Northcote,Wandsworth,Inner,0.072294634,11.47496345,0.581485988,18.68509296,0,30.74154239,13.48681156,12.1749392,12.84747265,-0.206574886,-0.166295507,-0.319344369,249903.0928,81.02171807,131.0397633,15126,20.26578073,73.089701,6.644518272,1.67535,9028.561196,795000,86315.41722,2789.864804,0.751326153,84.10022478,3.986513288,4.310458813,5.474018247
E05000526,North Richmond,Richmond upon Thames,Outer,0.103078179,6.480885921,0.678552799,2.71082311,0,9.87026183,20.51598737,18.8902699,19.94456454,-0.475695181,0.043593722,-0.347717346,29075.19375,67.51613483,55.33499815,10896,19.17808219,66.66666667,13.69863014,2.71562,4012.343406,625625,57574.20908,1623.202068,0.923915322,82.42474302,4.249265786,7.589941263,1.734581498
E05000183,North Greenford,Ealing,Outer,0.159922671,3.056751484,1.511458943,0.477233544,0,5.045443971,22.8642816,20.81240837,22.45855304,3.293964627,2.790947078,2.906577137,8447.968421,76.94810633,39.09885009,14810,20.46979866,67.44966443,12.08053691,3.25737,4546.612758,345000,39140.65915,1742.510062,1.166940789,43.31532748,3.450371371,36.75894666,11.26266036
E05000079,North End,Bexley,Outer,0.190431348,1.575119747,0,1.149758522,0,2.724878269,22.10647175,20.38051984,21.3345705,-0.874997563,-0.882400995,-0.61614819,8817.258595,69.53742791,38.83242244,11732,26.69491525,62.71186441,10.59322034,4.4516,2635.456914,204497.5,28645.57881,887.9953275,0.853595336,71.97408796,3.008864644,3.562904876,19.24650528
E05000258,North End,Hammersmith and Fulham,Inner,0.128516668,7.181923653,13.3080361,1.846357853,0,22.3363176,14.26675618,13.1552276,12.65321051,0.101742618,-0.808272984,0.261024468,13669.52168,95.90623838,63.95321594,12145,12.44813278,80.91286307,6.639004149,0.63517,19120.86528,558000,45207.79338,3539.209975,0.40519106,62.79127213,5.137916838,10.83573487,10.5804858
E05009398,Norland,Kensington and Chelsea,Inner,0.059982307,13.71311929,13.01885485,0.164197403,0,26.89617155,15.66819146,14.26996182,14.68225123,0.602927634,-0.241351057,0.583819973,16506.09566,77.49760587,66.84609927,6000,16.90766253,68.59842878,14.49390869,0.51967,11545.78867,1750000,42150.94138,3568.636755,0.647743814,74.67831677,6.691066051,5.718661988,7.443521575
E05000158,Norbury,Croydon,Outer,0.102489224,4.978184399,0,3.043854058,0,8.022038456,19.43403669,19.03453799,18.70672512,-0.928654544,-0.9317723,-0.933755863,24616.70268,74.21854977,106.7160684,16851,21.06824926,65.57863501,13.64985163,2.51818,6691.737684,350000,37791.68836,2302.059424,0.957390586,36.83460922,6.587146163,27.71942318,24.36057207
E05000409,Norbiton,Kingston upon Thames,Outer,0.195077634,8.426736542,0,1.462002855,0,9.888739397,19.23154528,17.83766021,17.97513462,-0.705881162,-0.877870137,-1.009841418,22729.00513,72.44188519,98.5883767,10461,19.04761905,71.9047619,9.047619048,1.34711,7765.512839,341750,36704.00968,2397.725501,0.797530864,66.64754804,4.301691999,16.85307332,5.238504923
E05000561,Nonsuch,Sutton,Outer,0.066520185,4.593008619,0,0.593612964,0,5.186621583,20.56826695,17.44833627,20.03193574,-0.209369097,-0.118082892,-0.246475557,14019.90083,69.41077862,103.4220477,10879,17.88990826,63.76146789,18.34862385,1.90702,5704.712064,388500,49525.17464,3018.32178,1.433981066,82.82930416,2.454269694,9.945767074,1.433955327
E05000275,Noel Park,Haringey,Outer,0.261516511,13.02885012,8.227002655,1.915479366,0,23.17133214,14.39413856,14.43665411,12.76234842,-0.058867426,0.244618416,0.407426311,279143.0904,98.15538033,107.5822275,14379,18.1184669,73.51916376,8.362369338,1.22564,11731.8299,350000,29196.61499,2060.964068,0.456121343,53.16781417,6.509493011,12.96334933,19.17379512
E05000618,Nightingale,Wandsworth,Inner,0.076907332,6.544634254,6.361400008,8.463110334,0,21.3691446,12.59011122,10.64570875,12.09366904,-0.211330969,-0.048108877,-0.195944866,19544.9562,73.85509972,125.0463311,14794,17.28813559,73.55932203,9.491525424,1.23197,12008.4093,595000,71635.83778,3648.627807,0.715992354,78.03839394,4.373394619,7.895092605,7.638231716
E05000544,Newington,Southwark,Inner,0.21596499,16.68814919,10.0089824,2.939816069,0,29.63694766,13.63463968,13.41599727,12.73918219,-1.236084631,-1.384063594,-1.106908261,61299.29083,95.9891974,64.4515785,14893,17.17171717,74.41077441,8.417508418,0.83358,17866.31157,380000,35324.05155,2624.823052,0.355425601,49.13717854,6.210971597,8.49392332,27.22084201
E05000510,Newbury,Redbridge,Outer,0.085089918,4.897835255,1.923981979,0.664720769,0,7.486538003,18.06770102,15.47473308,17.489074,-0.559948595,-0.390519889,-0.911374511,7766.906524,71.33615621,151.5191576,17211,24.92836676,65.61604585,9.169054441,2.12023,8117.515553,315000,38367.96941,2620.942068,1.059687262,22.16024635,3.78827494,58.63691825,9.569461391
E05000449,New Cross,Lewisham,Inner,0.186529605,8.814340803,0.949420885,7.661533957,0,17.42529564,16.58657132,16.1727553,15.22672176,-0.533869618,-0.400605306,-0.664060848,99675.17755,85.9839947,106.4339316,16808,19.70149254,74.62686567,5.671641791,1.79707,9353.002387,242000,31456.0502,1657.141903,0.452858881,37.73203237,6.526653974,12.43455497,34.328891
E05000157,New Addington,Croydon,Outer,0.22927884,6.046681498,0,0,1.371939926,7.418621423,26.61863165,25.74087941,26.34358924,0.219783335,0.173167971,0.078664401,8327.805658,63.76569277,118.931631,11057,25.33936652,61.99095023,13.12217195,2.4171,4574.490091,245000,26583.80049,1611.021472,0.971314542,74.51388261,4.558198426,3.518133309,13.98209279
E05000274,Muswell Hill,Haringey,Outer,0.129229275,7.297930978,0.392836943,0,0,7.690767921,18.24839175,16.83823433,17.65599437,-1.036567406,-1.244085134,-1.303087505,17696.18077,82.29089545,125.6452174,10946,17.43119266,69.72477064,12.8440367,1.65328,6620.77809,820000,72837.05421,2451.490371,0.902270703,82.52329618,5.216517449,4.175041111,4.567878677
E05000257,Munster,Hammersmith and Fulham,Inner,0.116633815,10.70572026,1.198729747,0,0,11.90445001,19.54618071,18.44719312,18.37567142,0.243608977,-0.004450995,0.083343877,10409.7708,73.44064483,149.7867535,11082,15.98173516,75.34246575,8.675799087,0.62427,17751.93426,745000,68811.35504,5327.822897,0.687190083,80.16603501,4.295253564,6.334596643,5.441256091
E05000121,Mottingham and Chislehurst North,Bromley,Outer,0.140114157,4.335692159,0,0.238758211,0,4.57445037,23.75264758,21.52480415,23.95911556,-0.153536368,-0.610692815,-0.241181668,12235.04041,75.03890336,33.76870847,10196,22.54901961,63.23529412,14.21568627,2.44184,4175.539757,250000,35177.08514,1683.976018,0.965938454,79.93330718,3.687720675,4.992153786,8.581796783
E05000525,Mortlake and Barnes Common,Richmond upon Thames,Outer,0.106541342,6.224531809,0,3.148718178,0,9.373249987,19.09442396,16.94315432,18.14674154,-0.250417386,-0.040306651,-0.585113489,23956.24743,65.41386455,56.14616446,11016,21.71945701,65.61085973,12.66968326,1.84295,5977.373233,746500,57297.11138,2412.436583,0.899817851,87.53631082,4.103122731,4.230210603,1.452432825
E05000509,Monkhams,Redbridge,Outer,0.022381307,3.099732804,2.097439172,0,0,5.197171976,23.60789881,19.14594847,23.71580187,-1.164230771,-1.417523268,-0.939474712,15444.5639,42.4423957,243.8841434,10591,16.82242991,61.68224299,21.4953271,3.07676,3442.25744,499747.5,72813.67575,1934.502529,1.391629647,77.60362572,3.333018601,13.26598055,2.94589746
E05000057,Mill Hill,Barnet,Outer,0.10437471,2.937518643,0.331490726,0.20523023,0,3.4742396,23.64112635,21.13124159,23.05573995,0.180512829,-0.115456547,-0.098364718,41580.18857,62.6783752,101.4669659,19273,21.95767196,64.28571429,14.02116402,9.38921,2052.675358,520000,47476.984,932.3468109,1.273309091,61.12696518,5.043324859,17.67758003,7.907435272
E05009327,Mile End,Tower Hamlets,Inner,0.178787022,10.11233605,8.530688206,1.059741684,0,19.70276594,17.4385036,16.60642432,17.05786533,0.006385281,-0.223724644,0.074905031,54124.80636,76.09500784,103.07706,16300,23.58522408,70.23184123,6.182934693,1.21498,13415.8587,332452,40600.4235,2041.416268,0.439329068,35.48138115,3.49507789,44.48299098,8.91699489
E05000377,Mildmay,Islington,Inner,0.214902809,16.41152722,0.392560459,8.342492929,0,25.1465806,17.29008827,16.75258553,16.89417458,-0.54814604,-0.577918091,-0.758942884,48044.77028,79.42296786,64.69257362,13254,18.04511278,74.06015038,7.894736842,0.8268,16030.47896,525000,47391.00117,2826.560232,0.400857633,63.82224234,7.37135959,6.843217142,15.15014335
E05000224,Middle Park and Sutcliffe,Greenwich,Inner,0.129972559,4.665782671,0,1.088671621,0,5.754454292,20.80818197,18.58085299,20.6294503,-0.505606189,-0.261612856,-0.668528091,17079.14142,72.540049,117.3747297,13733,21.34831461,62.54681648,15.73033708,3.29143,4172.35062,292755,39798.98486,1518.185105,0.901334776,74.71055123,4.128740989,6.866671521,10.37646545
E05000466,Merton Park,Merton,Outer,0.078284949,7.155329939,3.411556629,1.946442086,1.10615917,13.61948782,17.92857734,14.68726588,17.26778473,-0.817828002,-0.714345863,-0.908171796,61741.74645,68.70657968,148.7255348,9671,19.3877551,65.30612245,15.30612245,1.81418,5330.783054,522500,62359.95121,2056.576525,1.021911805,69.39303071,4.011994623,19.85316927,2.491986351
E05000508,Mayfield,Redbridge,Outer,0.110050524,5.175026799,0,0.612532821,0,5.78755962,20.95095915,19.8773857,20.07760571,-0.403395735,-0.510972581,-0.447618613,15650.22491,73.7981906,59.48623822,13892,24.19928826,64.41281139,11.74377224,1.88217,7380.842326,305000,38839.59116,2676.16634,1.183227625,26.28851137,3.304059891,56.98243593,9.033976389
E05000036,Mayesbrook,Barking and Dagenham,Outer,0.162023815,3.517865317,2.340308232,0,0,5.858173549,19.64250029,17.86107993,19.24127296,-0.602266763,-0.628096391,-0.736363104,9506.613122,68.04084828,71.72930886,10472,26.44230769,62.5,11.05769231,1.85642,5640.964868,212000,30662.42878,1729.673242,0.816632757,67.9144385,4.029793736,8.412910619,17.45607334
E05000316,Mawneys,Havering,Outer,0.088871371,4.699064987,0,0,0,4.699064987,24.26269155,22.08512131,23.31084103,-0.867936721,-0.237896636,-1.255643974,12909.93073,68.17693304,32.82897511,13056,19.30501931,61.003861,19.30501931,3.04261,4291.052747,250000,35870.95443,2155.714995,1.24270557,87.57659314,1.983762255,4.250919118,4.411764706
E05000641,Marylebone High Street,Westminster,Inner,0.066639274,24.84509778,30.30653421,0.98801169,0,56.13964368,10.67483451,11.822417,9.358938073,-0.004703771,0.128330975,0.03636865,86592.62369,75.22362486,247.1449216,10823,8.837209302,79.53488372,11.62790698,1.00107,10811.43177,1090000,96032.80072,2447.381302,0.453367876,69.13979488,4.370322461,12.61202994,2.965905941
E05000296,Marlborough,Harrow,Outer,0.0953697,7.021678171,1.447501979,3.740497402,0,12.20967755,17.45730386,16.75711944,16.66978238,-0.312152505,-0.086120021,-0.29607509,69384.29726,70.53961955,118.1492143,12693,21.484375,67.96875,10.546875,1.64663,7708.471241,268950,34235.70256,2417.665171,0.924094708,35.79138108,4.593082802,40.42385567,12.36114394
E05000606,Markhouse,Waltham Forest,Outer,0.136805518,7.908338889,0.759429921,3.206777148,0,11.87454596,17.29083028,16.99161191,16.5820412,-1.141870901,-0.891577742,-1.283749587,13048.19803,79.96774308,80.33391291,14513,23.63013699,68.15068493,7.876712329,1.45704,9960.605062,324000,33620.81564,2104.266183,0.630345395,39.30958451,4.740577413,29.2909805,16.01322952
E05000095,Mapesbury,Brent,Outer,0.179817819,9.609818142,2.94380592,1.104386356,0,13.65801042,15.70286935,15.29251228,15.00744867,-0.31017946,0.004626411,-0.050090593,57655.17626,88.11169576,120.8876781,15781,16.66666667,74.52830189,8.805031447,1.39347,11324.96573,450000,41778.05507,2703.323358,0.597272871,55.71256574,5.842468792,17.58443698,12.4326722
E05000488,Manor Park,Newham,Outer,0.201388451,7.708597588,0.361260922,4.037137859,0,12.10699637,16.83591505,17.46699347,16.09166538,-1.245438536,-1.683326542,-1.338563715,41961.10813,84.35705591,73.17064557,15522,23.5483871,69.35483871,7.096774194,1.33487,11628.09862,249974.5,31357.01081,2256.3995,0.656781509,18.25151398,3.710862002,58.83262466,14.95941245
E05000334,Manor,Hillingdon,Outer,0.002426495,3.741760031,5.413555051,0.01467969,0,9.169994771,21.79185872,19.90991294,20.55796424,-0.129125819,0.032144371,-0.301090267,2345.795319,66.32534406,156.3416111,11781,20,63.82978723,16.17021277,1.97418,5967.540954,372500,51892.7413,2954.64446,1.294783574,81.5635345,3.250997369,9.167303285,2.19845514
E05000640,Maida Vale,Westminster,Inner,0.107077772,11.88952494,6.541386844,0.840056259,0,19.27096804,15.99292442,15.31956357,15.15399851,-0.462689621,-0.46520866,-1.70180008,19124.59042,83.22406073,96.46554138,10374,17.96116505,72.81553398,9.223300971,0.64615,16055.09557,773000,58525.07212,3601.33096,0.519419643,61.41314826,5.080007712,11.52882206,6.978985926
E05000507,Loxford,Redbridge,Outer,0.246573709,9.150304626,0.328527934,1.906927413,0,11.38575997,15.49347371,15.11970442,14.69466329,-0.431468409,-0.388596039,-0.337233313,86197.29507,80.81961398,128.3368526,17216,28.93982808,63.89684814,7.163323782,1.26523,13607.01216,193000,28673.11614,2810.556183,0.697118212,15.90381041,3.519981413,57.60339219,15.22421004
E05000465,Lower Morden,Merton,Outer,0.137571587,3.722507464,0,0.014706753,0,3.737214217,21.67056865,17.87982954,21.4059548,-0.187405096,-0.093019243,-0.372614132,4794.721056,71.43794271,26.47245564,9275,19.2513369,64.70588235,16.04278075,1.80378,5141.979621,320000,42833.90093,2430.451607,1.274418605,76.5606469,3.331536388,12.65768194,4.345013477
E05000204,Lower Edmonton,Enfield,Outer,0.145553417,5.490696318,0,0.974144338,0,6.464840656,17.07939815,16.52201333,16.34275283,-0.583830739,-0.475375106,-0.526017052,24138.28133,75.24884129,59.19252288,16658,27.21893491,62.72189349,9.763313609,2.18248,7632.601444,248000,26825.63646,2016.05513,0.722970753,40.82122704,6.453355745,12.27638372,33.28130628
E05000464,Longthornton,Merton,Outer,0.173761819,5.410419601,0,1.310650105,0,6.721069706,19.77720434,18.75844038,19.53853159,-1.481472259,-1.617284032,-1.680114634,21703.89956,76.47500025,59.49186761,10329,21.05263158,67.94258373,11.00478469,1.48343,6962.917023,295000,37011.44354,2461.862036,1.001645639,40.57507987,6.167102333,22.37389873,25.69464614
E05000078,Longlands,Bexley,Outer,0.079822779,5.797850637,0,0.692172782,0,6.490023418,24.23960961,21.88178939,23.9252669,-0.314331077,-0.245513963,-0.122622838,16366.72511,42.8141366,85.57998429,10564,16.43192488,62.44131455,21.12676056,2.59723,4067.410279,250000,49727.84907,2034.090165,1.179241071,89.53994699,1.950018932,4.65732677,2.110942825
E05000035,Longbridge,Barking and Dagenham,Outer,0.126255453,5.100087845,2.879959003,1.383923604,0,9.363970452,18.5112374,16.35931633,17.91580616,-0.771399179,-1.160641491,-0.779997199,20974.42281,66.73299496,77.92338939,11773,21.88841202,65.66523605,12.01716738,1.6453,7155.533945,312750,50984.60766,2563.666201,1.133870968,41.53571732,3.907245392,40.74577423,9.2754608
